Number,Experiment,Date,Day,Hour,Transfer,Strain,Media,Temperature,Treatment,Replicate,RF,Rfctrl,Rep,seqRep,lnRF,trDay
17,salinity,2015-01-31,10,24,3,331,ASW,15,36,1,3629.59,20.33,1,3,8.19125804416481,2
18,salinity,2015-01-31,10,24,3,332,ASW,15,36,1,3768.49,20.33,1,3,8.22902033188151,2
19,salinity,2015-01-31,10,24,3,333,ASW,15,36,1,4141.48,20.33,1,3,8.32388752960869,2
20,salinity,2015-01-31,10,24,3,1263,ASW,15,36,1,6015.07,20.33,1,3,8.69863769704657,2
1,salinity,2015-02-01,11,48,3,331,ASW,15,0,1,11233.7,16.13,1,3,9.32523657808028,3
2,salinity,2015-02-01,11,48,3,332,ASW,15,0,1,6149.54,16.13,1,3,8.72150615485084,3
3,salinity,2015-02-01,11,48,3,333,ASW,15,0,1,10646.96,16.13,1,3,9.27151354919094,3
4,salinity,2015-02-01,11,48,3,1263,ASW,15,0,1,11275.96,16.13,1,3,9.32899680388877,3
5,salinity,2015-02-01,11,48,3,331,ASW,15,2,1,11181.59,16.72,1,3,9.32052752067759,3
6,salinity,2015-02-01,11,48,3,332,ASW,15,2,1,7448.53,16.72,1,3,8.91352471504309,3
7,salinity,2015-02-01,11,48,3,333,ASW,15,2,1,13730.11,16.72,1,3,9.52612800676171,3
8,salinity,2015-02-01,11,48,3,1263,ASW,15,2,1,14680.16,16.72,1,3,9.59311260002874,3
9,salinity,2015-02-01,11,48,3,331,ASW,15,12,1,16707.94,17.33,1,3,9.72260156481962,3
10,salinity,2015-02-01,11,48,3,332,ASW,15,12,1,12069.65,17.33,1,3,9.3970124515074,3
11,salinity,2015-02-01,11,48,3,333,ASW,15,12,1,19790.98,17.33,1,3,9.89210552229032,3
12,salinity,2015-02-01,11,48,3,1263,ASW,15,12,1,9040.64,17.33,1,3,9.10756650804846,3
13,salinity,2015-02-01,11,48,3,331,ASW,15,24,1,8104.98,17.73,1,3,8.99804402643029,3
14,salinity,2015-02-01,11,48,3,332,ASW,15,24,1,11974.77,17.73,1,3,9.38907550523472,3
15,salinity,2015-02-01,11,48,3,333,ASW,15,24,1,18288.62,17.73,1,3,9.81306436192395,3
16,salinity,2015-02-01,11,48,3,1263,ASW,15,24,1,13779.18,17.73,1,3,9.52962648384245,3
17,salinity,2015-02-01,11,48,3,331,ASW,15,36,1,5077.09,19.95,1,3,8.52855638509464,3
18,salinity,2015-02-01,11,48,3,332,ASW,15,36,1,3629.22,19.95,1,3,8.19126081481202,3
19,salinity,2015-02-01,11,48,3,333,ASW,15,36,1,6614.5,19.95,1,3,8.79399882931317,3
20,salinity,2015-02-01,11,48,3,1263,ASW,15,36,1,9450.49,19.95,1,3,9.15170863803888,3
1,salinity,2015-02-02,12,72,3,331,ASW,15,0,1,16680.61,16.11,1,3,9.72103598729144,4
2,salinity,2015-02-02,12,72,3,332,ASW,15,0,1,9213.52,16.11,1,3,9.12667720166332,4
3,salinity,2015-02-02,12,72,3,333,ASW,15,0,1,15738.66,16.11,1,3,9.66285126656843,4
4,salinity,2015-02-02,12,72,3,1263,ASW,15,0,1,18125.18,16.11,1,3,9.80416819671512,4
5,salinity,2015-02-02,12,72,3,331,ASW,15,2,1,18235.64,16.85,1,3,9.8102087580708,4
6,salinity,2015-02-02,12,72,3,332,ASW,15,2,1,11615.84,16.85,1,3,9.35867330433822,4
7,salinity,2015-02-02,12,72,3,333,ASW,15,2,1,22173.44,16.85,1,3,10.0058902481539,4
8,salinity,2015-02-02,12,72,3,1263,ASW,15,2,1,23160.48,16.85,1,3,10.0494748596633,4
9,salinity,2015-02-02,12,72,3,331,ASW,15,12,1,28620.66,16.64,1,3,10.261302546371,4
10,salinity,2015-02-02,12,72,3,332,ASW,15,12,1,23654.23,16.64,1,3,10.0705935204687,4
11,salinity,2015-02-02,12,72,3,333,ASW,15,12,1,34619.37,16.64,1,3,10.4516878596673,4
12,salinity,2015-02-02,12,72,3,1263,ASW,15,12,1,14442.72,16.64,1,3,9.57679295859101,4
13,salinity,2015-02-02,12,72,3,331,ASW,15,24,1,15574,16.03,1,3,9.65232832649644,4
14,salinity,2015-02-02,12,72,3,332,ASW,15,24,1,21417.7,16.03,1,3,9.97122423534836,4
15,salinity,2015-02-02,12,72,3,333,ASW,15,24,1,26916.7,16.03,1,3,10.199906472343,4
16,salinity,2015-02-02,12,72,3,1263,ASW,15,24,1,25746.77,16.03,1,3,10.1554416650643,4
17,salinity,2015-02-02,12,72,3,331,ASW,15,36,1,7270.31,20.61,1,3,8.88871536768223,4
18,salinity,2015-02-02,12,72,3,332,ASW,15,36,1,5363.05,20.61,1,3,8.583437756433,4
19,salinity,2015-02-02,12,72,3,333,ASW,15,36,1,10026.8,20.61,1,3,9.2109591804747,4
20,salinity,2015-02-02,12,72,3,1263,ASW,15,36,1,14716.85,20.61,1,3,9.59534695773603,4
1,salinity,2015-02-03,13,96,3,331,ASW,15,0,1,21344.15,15.65,1,3,9.96779948550454,5
2,salinity,2015-02-03,13,96,3,332,ASW,15,0,1,9878.97,15.65,1,3,9.19657810491719,5
3,salinity,2015-02-03,13,96,3,333,ASW,15,0,1,21190.69,15.65,1,3,9.96057840853854,5
4,salinity,2015-02-03,13,96,3,1263,ASW,15,0,1,21819.96,15.65,1,3,9.98986293565786,5
5,salinity,2015-02-03,13,96,3,331,ASW,15,2,1,23628.79,17.34,1,3,10.0694870428486,5
6,salinity,2015-02-03,13,96,3,332,ASW,15,2,1,13377.39,17.34,1,3,9.5000241895986,5
7,salinity,2015-02-03,13,96,3,333,ASW,15,2,1,26843.37,17.34,1,3,10.1971279637795,5
8,salinity,2015-02-03,13,96,3,1263,ASW,15,2,1,20789.98,17.34,1,3,9.94139201519629,5
9,salinity,2015-02-03,13,96,3,331,ASW,15,12,1,36333.26,17.18,1,3,10.500015897375,5
10,salinity,2015-02-03,13,96,3,332,ASW,15,12,1,30883.54,17.18,1,3,10.3374221967116,5
11,salinity,2015-02-03,13,96,3,333,ASW,15,12,1,42933.61,17.18,1,3,10.6670100152796,5
12,salinity,2015-02-03,13,96,3,1263,ASW,15,12,1,20213.79,17.18,1,3,9.91327004752347,5
13,salinity,2015-02-03,13,96,3,331,ASW,15,24,1,21701.1,16.18,1,3,9.98437236707659,5
14,salinity,2015-02-03,13,96,3,332,ASW,15,24,1,30009.85,16.18,1,3,10.3087416383807,5
15,salinity,2015-02-03,13,96,3,333,ASW,15,24,1,33262.34,16.18,1,3,10.4116945506929,5
16,salinity,2015-02-03,13,96,3,1263,ASW,15,24,1,38600.16,16.18,1,3,10.5605924433991,5
17,salinity,2015-02-03,13,96,3,331,ASW,15,36,1,9148.54,20.7,1,3,9.1190843629045,5
18,salinity,2015-02-03,13,96,3,332,ASW,15,36,1,6813.77,20.7,1,3,8.82365825386366,5
19,salinity,2015-02-03,13,96,3,333,ASW,15,36,1,12131.74,20.7,1,3,9.40187271229819,5
20,salinity,2015-02-03,13,96,3,1263,ASW,15,36,1,20722.09,20.7,1,3,9.93795612675747,5
1,salinity,2015-02-03,13,0,4,331,ASW,15,0,1,2752.02,16.1,1,4,7.91422303854887,1
2,salinity,2015-02-03,13,0,4,332,ASW,15,0,1,1799.75,16.1,1,4,7.4864171055517,1
3,salinity,2015-02-03,13,0,4,333,ASW,15,0,1,2855.82,16.1,1,4,7.95146073474549,1
4,salinity,2015-02-03,13,0,4,1263,ASW,15,0,1,3680.87,16.1,1,4,8.20652085655343,1
5,salinity,2015-02-03,13,0,4,331,ASW,15,2,1,3153.3,18.12,1,4,8.05044186768671,1
6,salinity,2015-02-03,13,0,4,332,ASW,15,2,1,2768.45,18.12,1,4,7.91947618346119,1
7,salinity,2015-02-03,13,0,4,333,ASW,15,2,1,3822.23,18.12,1,4,8.24383734017674,1
8,salinity,2015-02-03,13,0,4,1263,ASW,15,2,1,4228.79,18.12,1,4,8.34537705890733,1
9,salinity,2015-02-03,13,0,4,331,ASW,15,12,1,4661.12,16.67,1,4,8.44342823734816,1
10,salinity,2015-02-03,13,0,4,332,ASW,15,12,1,4898.29,16.67,1,4,8.49323241097138,1
11,salinity,2015-02-03,13,0,4,333,ASW,15,12,1,5660.34,16.67,1,4,8.63828984209252,1
12,salinity,2015-02-03,13,0,4,1263,ASW,15,12,1,2902.31,16.67,1,4,7.96750199142838,1
13,salinity,2015-02-03,13,0,4,331,ASW,15,24,1,3269.32,19.59,1,4,8.08632719494963,1
14,salinity,2015-02-03,13,0,4,332,ASW,15,24,1,4578.71,19.59,1,4,8.42488490142878,1
15,salinity,2015-02-03,13,0,4,333,ASW,15,24,1,5171.82,19.59,1,4,8.54718490964487,1
16,salinity,2015-02-03,13,0,4,1263,ASW,15,24,1,4424.42,19.59,1,4,8.39045694511706,1
17,salinity,2015-02-03,13,0,4,331,ASW,15,36,1,1480.12,20.37,1,4,7.28602046716365,1
18,salinity,2015-02-03,13,0,4,332,ASW,15,36,1,1659.11,20.37,1,4,7.40168293284724,1
19,salinity,2015-02-03,13,0,4,333,ASW,15,36,1,2751.76,20.37,1,4,7.91256591611146,1
20,salinity,2015-02-03,13,0,4,1263,ASW,15,36,1,2903.52,20.37,1,4,7.96663872542125,1
21,salinity,2015-02-03,13,0,4,331,ASW,15,0,2,2952.11,16.1,2,4,7.98480679572316,1
22,salinity,2015-02-03,13,0,4,332,ASW,15,0,2,2092.08,16.1,2,4,7.638188610328,1
23,salinity,2015-02-03,13,0,4,333,ASW,15,0,2,3210.59,16.1,2,4,8.06918272965716,1
24,salinity,2015-02-03,13,0,4,1263,ASW,15,0,2,3508.99,16.1,2,4,8.15848475275643,1
25,salinity,2015-02-03,13,0,4,331,ASW,15,2,2,3421.48,18.12,2,4,8.13251845791534,1
26,salinity,2015-02-03,13,0,4,332,ASW,15,2,2,2910.32,18.12,2,4,7.96977273718069,1
27,salinity,2015-02-03,13,0,4,333,ASW,15,2,2,3776.79,18.12,2,4,8.23182045040481,1
28,salinity,2015-02-03,13,0,4,1263,ASW,15,2,2,4338.25,18.12,2,4,8.37104077337798,1
29,salinity,2015-02-03,13,0,4,331,ASW,15,12,2,5351.76,16.67,2,4,8.58206103332177,1
30,salinity,2015-02-03,13,0,4,332,ASW,15,12,2,5989.04,16.67,2,4,8.6948991125336,1
31,salinity,2015-02-03,13,0,4,333,ASW,15,12,2,6048.04,16.67,2,4,8.70472946126242,1
32,salinity,2015-02-03,13,0,4,1263,ASW,15,12,2,2982.69,16.67,2,4,7.99497626576348,1
33,salinity,2015-02-03,13,0,4,331,ASW,15,24,2,3972.98,19.59,2,4,8.28232871767633,1
34,salinity,2015-02-03,13,0,4,332,ASW,15,24,2,4937.55,19.59,2,4,8.50064908935551,1
35,salinity,2015-02-03,13,0,4,333,ASW,15,24,2,4630.07,19.59,2,4,8.43608725204548,1
36,salinity,2015-02-03,13,0,4,1263,ASW,15,24,2,3906.83,19.59,2,4,8.26545467322192,1
37,salinity,2015-02-03,13,0,4,331,ASW,15,36,2,1563.16,20.37,2,4,7.34134774459152,1
38,salinity,2015-02-03,13,0,4,332,ASW,15,36,2,2130,20.37,2,4,7.65426785564331,1
39,salinity,2015-02-03,13,0,4,333,ASW,15,36,2,1989.89,20.37,2,4,7.58554513722104,1
40,salinity,2015-02-03,13,0,4,1263,ASW,15,36,2,2986.57,20.37,2,4,7.99503695130786,1
41,salinity,2015-02-03,13,0,4,331,ASW,15,0,3,2922.11,16.1,3,4,7.97453628528054,1
42,salinity,2015-02-03,13,0,4,332,ASW,15,0,3,2194.01,16.1,3,4,7.68612098032507,1
43,salinity,2015-02-03,13,0,4,333,ASW,15,0,3,3262.94,16.1,3,4,8.08543749463373,1
44,salinity,2015-02-03,13,0,4,1263,ASW,15,0,3,3364.46,16.1,3,4,8.11622595271049,1
45,salinity,2015-02-03,13,0,4,331,ASW,15,2,3,3696.38,18.12,3,4,8.21019509325852,1
46,salinity,2015-02-03,13,0,4,332,ASW,15,2,3,3017.44,18.12,3,4,8.00614087529081,1
47,salinity,2015-02-03,13,0,4,333,ASW,15,2,3,4267.36,18.12,3,4,8.35449542239822,1
48,salinity,2015-02-03,13,0,4,1263,ASW,15,2,3,4399.97,18.12,3,4,8.38522628862474,1
49,salinity,2015-02-03,13,0,4,331,ASW,15,12,3,5209.22,16.67,3,4,8.5549801849769,1
50,salinity,2015-02-03,13,0,4,332,ASW,15,12,3,5649.61,16.67,3,4,8.63638678732014,1
51,salinity,2015-02-03,13,0,4,333,ASW,15,12,3,6195.87,16.67,3,4,8.7289440922342,1
52,salinity,2015-02-03,13,0,4,1263,ASW,15,12,3,2942.74,16.67,3,4,7.98141550473888,1
53,salinity,2015-02-03,13,0,4,331,ASW,15,24,3,3848.14,19.59,3,4,8.25024142041305,1
54,salinity,2015-02-03,13,0,4,332,ASW,15,24,3,5391.14,19.59,3,4,8.58887178645013,1
55,salinity,2015-02-03,13,0,4,333,ASW,15,24,3,4614.65,19.59,3,4,8.43273709237592,1
56,salinity,2015-02-03,13,0,4,1263,ASW,15,24,3,4054.52,19.59,3,4,8.30274423235035,1
57,salinity,2015-02-03,13,0,4,331,ASW,15,36,3,1682.7,20.37,3,4,7.41597551166245,1
58,salinity,2015-02-03,13,0,4,332,ASW,15,36,3,2310.72,20.37,3,4,7.73645992329763,1
59,salinity,2015-02-03,13,0,4,333,ASW,15,36,3,1954.52,20.37,3,4,7.56742323246791,1
60,salinity,2015-02-03,13,0,4,1263,ASW,15,36,3,3188.74,20.37,3,4,8.06097253904385,1
1,salinity,2015-02-04,14,24,4,331,ASW,15,0,1,4938.19,16.7,1,4,8.50136660916636,2
2,salinity,2015-02-04,14,24,4,332,ASW,15,0,1,2700.87,16.7,1,4,7.89512683438683,2
3,salinity,2015-02-04,14,24,4,333,ASW,15,0,1,5090.21,16.7,1,4,8.53178816474311,2
4,salinity,2015-02-04,14,24,4,1263,ASW,15,0,1,5968.62,16.7,1,4,8.69146913556238,2
5,salinity,2015-02-04,14,24,4,331,ASW,15,2,1,5762.32,17.63,1,4,8.65603122886178,2
6,salinity,2015-02-04,14,24,4,332,ASW,15,2,1,4584.67,17.63,1,4,8.42662057163143,2
7,salinity,2015-02-04,14,24,4,333,ASW,15,2,1,7293.82,17.63,1,4,8.89236265254611,2
8,salinity,2015-02-04,14,24,4,1263,ASW,15,2,1,7588.69,17.63,1,4,8.93208836304879,2
9,salinity,2015-02-04,14,24,4,331,ASW,15,12,1,8806.92,16.53,1,4,9.08141435829565,2
10,salinity,2015-02-04,14,24,4,332,ASW,15,12,1,9499.04,16.53,1,4,9.15720432813671,2
11,salinity,2015-02-04,14,24,4,333,ASW,15,12,1,10448.49,16.53,1,4,9.25262944980325,2
12,salinity,2015-02-04,14,24,4,1263,ASW,15,12,1,5454.48,16.53,1,4,8.60115743059332,2
13,salinity,2015-02-04,14,24,4,331,ASW,15,24,1,5575.54,19.62,1,4,8.62261930492248,2
14,salinity,2015-02-04,14,24,4,332,ASW,15,24,1,10721.03,19.62,1,4,9.27813078746928,2
15,salinity,2015-02-04,14,24,4,333,ASW,15,24,1,7931.46,19.62,1,4,8.97611565065116,2
16,salinity,2015-02-04,14,24,4,1263,ASW,15,24,1,8828.35,19.62,1,4,9.08349855416895,2
17,salinity,2015-02-04,14,24,4,331,ASW,15,36,1,2507.06,19.21,1,4,7.81917416265252,2
18,salinity,2015-02-04,14,24,4,332,ASW,15,36,1,2812.27,19.21,1,4,7.93489304799156,2
19,salinity,2015-02-04,14,24,4,333,ASW,15,36,1,3263.49,19.21,1,4,8.08464872470412,2
20,salinity,2015-02-04,14,24,4,1263,ASW,15,36,1,6000.55,19.21,1,4,8.69639990211,2
21,salinity,2015-02-04,14,24,4,331,ASW,15,0,2,5041.38,16.7,2,4,8.52211704930748,2
22,salinity,2015-02-04,14,24,4,332,ASW,15,0,2,2925.72,16.7,2,4,7.97557153368642,2
23,salinity,2015-02-04,14,24,4,333,ASW,15,0,2,5036.96,16.7,2,4,8.52123700417326,2
24,salinity,2015-02-04,14,24,4,1263,ASW,15,0,2,5549.06,16.7,2,4,8.61836976658921,2
25,salinity,2015-02-04,14,24,4,331,ASW,15,2,2,6083.07,17.63,2,4,8.71036236614985,2
26,salinity,2015-02-04,14,24,4,332,ASW,15,2,2,5305.17,17.63,2,4,8.57310838833774,2
27,salinity,2015-02-04,14,24,4,333,ASW,15,2,2,7456.14,17.63,2,4,8.91442583895346,2
28,salinity,2015-02-04,14,24,4,1263,ASW,15,2,2,7909.62,17.63,2,4,8.97360360003577,2
29,salinity,2015-02-04,14,24,4,331,ASW,15,12,2,9171.21,16.53,2,4,9.12202050292044,2
30,salinity,2015-02-04,14,24,4,332,ASW,15,12,2,9089.7,16.53,2,4,9.11307698590581,2
31,salinity,2015-02-04,14,24,4,333,ASW,15,12,2,10274.63,16.53,2,4,9.23582291639068,2
32,salinity,2015-02-04,14,24,4,1263,ASW,15,12,2,4932.29,16.53,2,4,8.50020164931517,2
33,salinity,2015-02-04,14,24,4,331,ASW,15,24,2,5625.85,19.62,2,4,8.6316337583537,2
34,salinity,2015-02-04,14,24,4,332,ASW,15,24,2,10557.27,19.62,2,4,9.26270983708424,2
35,salinity,2015-02-04,14,24,4,333,ASW,15,24,2,8395.76,19.62,2,4,9.03314246683285,2
36,salinity,2015-02-04,14,24,4,1263,ASW,15,24,2,8265.03,19.62,2,4,9.01741196086468,2
37,salinity,2015-02-04,14,24,4,331,ASW,15,36,2,2422.98,19.21,2,4,7.78479361720119,2
38,salinity,2015-02-04,14,24,4,332,ASW,15,36,2,2408.5,19.21,2,4,7.77875152966148,2
39,salinity,2015-02-04,14,24,4,333,ASW,15,36,2,2970.23,19.21,2,4,7.98990615228358,2
40,salinity,2015-02-04,14,24,4,1263,ASW,15,36,2,5353.27,19.21,2,4,8.58186795327262,2
41,salinity,2015-02-04,14,24,4,331,ASW,15,0,3,4834.27,16.7,3,4,8.48002493054103,2
42,salinity,2015-02-04,14,24,4,332,ASW,15,0,3,2792.13,16.7,3,4,7.92856096913121,2
43,salinity,2015-02-04,14,24,4,333,ASW,15,0,3,5130.73,16.7,3,4,8.53974302208344,2
44,salinity,2015-02-04,14,24,4,1263,ASW,15,0,3,5561.8,16.7,3,4,8.62066993388696,2
45,salinity,2015-02-04,14,24,4,331,ASW,15,2,3,5648.28,17.63,3,4,8.63598016740029,2
46,salinity,2015-02-04,14,24,4,332,ASW,15,2,3,4850.25,17.63,3,4,8.48314404264174,2
47,salinity,2015-02-04,14,24,4,333,ASW,15,2,3,7107.72,17.63,3,4,8.86645331338073,2
48,salinity,2015-02-04,14,24,4,1263,ASW,15,2,3,8017.92,17.63,3,4,8.98723307000496,2
49,salinity,2015-02-04,14,24,4,331,ASW,15,12,3,9018.96,16.53,3,4,9.10524981987492,2
50,salinity,2015-02-04,14,24,4,332,ASW,15,12,3,10158.42,16.53,3,4,9.22442965030916,2
51,salinity,2015-02-04,14,24,4,333,ASW,15,12,3,10631.88,16.53,3,4,9.27005634580292,2
52,salinity,2015-02-04,14,24,4,1263,ASW,15,12,3,5352.53,16.53,3,4,8.58223158759546,2
53,salinity,2015-02-04,14,24,4,331,ASW,15,24,3,5653.38,19.62,3,4,8.63653234901992,2
54,salinity,2015-02-04,14,24,4,332,ASW,15,24,3,10980.57,19.62,3,4,9.30209423557773,2
55,salinity,2015-02-04,14,24,4,333,ASW,15,24,3,8381.05,19.62,3,4,9.03138474408249,2
56,salinity,2015-02-04,14,24,4,1263,ASW,15,24,3,8018.96,19.62,3,4,8.98711431725866,2
57,salinity,2015-02-04,14,24,4,331,ASW,15,36,3,2667.1,19.21,3,4,7.88151837540856,2
58,salinity,2015-02-04,14,24,4,332,ASW,15,36,3,2978.35,19.21,3,4,7.99265396456249,2
59,salinity,2015-02-04,14,24,4,333,ASW,15,36,3,3058.61,19.21,3,4,8.0194154064995,2
60,salinity,2015-02-04,14,24,4,1263,ASW,15,36,3,4935.86,19.21,3,4,8.5003826832636,2
1,salinity,2015-02-05,15,48,4,331,ASW,15,0,1,7758.55,16.4,1,4,8.95443470578845,3
2,salinity,2015-02-05,15,48,4,332,ASW,15,0,1,2582.35,16.4,1,4,7.85008405940506,3
3,salinity,2015-02-05,15,48,4,333,ASW,15,0,1,8421.09,16.4,1,4,9.03654516235468,3
4,salinity,2015-02-05,15,48,4,1263,ASW,15,0,1,9913.59,16.4,1,4,9.2000061574491,3
5,salinity,2015-02-05,15,48,4,331,ASW,15,2,1,10358.8,17.19,1,4,9.24393084193763,3
6,salinity,2015-02-05,15,48,4,332,ASW,15,2,1,6504.13,17.19,1,4,8.77754620390251,3
7,salinity,2015-02-05,15,48,4,333,ASW,15,2,1,13745.51,17.19,1,4,9.52721613147938,3
8,salinity,2015-02-05,15,48,4,1263,ASW,15,2,1,12467.02,17.19,1,4,9.42946224718115,3
9,salinity,2015-02-05,15,48,4,331,ASW,15,12,1,17270.17,17.42,1,4,9.7557268300433,3
10,salinity,2015-02-05,15,48,4,332,ASW,15,12,1,14052.76,17.42,1,4,9.54933371365397,3
11,salinity,2015-02-05,15,48,4,333,ASW,15,12,1,19788.58,17.42,1,4,9.8919795892031,3
12,salinity,2015-02-05,15,48,4,1263,ASW,15,12,1,9843.51,17.42,1,4,9.19279637205974,3
13,salinity,2015-02-05,15,48,4,331,ASW,15,24,1,9900.88,18.92,1,4,9.19846615163389,3
14,salinity,2015-02-05,15,48,4,332,ASW,15,24,1,16431.02,18.92,1,4,9.70577414664612,3
15,salinity,2015-02-05,15,48,4,333,ASW,15,24,1,15474.74,18.92,1,4,9.64574091042175,3
16,salinity,2015-02-05,15,48,4,1263,ASW,15,24,1,14953.22,18.92,1,4,9.61141585978279,3
17,salinity,2015-02-05,15,48,4,331,ASW,15,36,1,4134.86,19.74,1,4,8.32242327428987,3
18,salinity,2015-02-05,15,48,4,332,ASW,15,36,1,3426.71,19.74,1,4,8.13357861222155,3
19,salinity,2015-02-05,15,48,4,333,ASW,15,36,1,5311.34,19.74,1,4,8.57387593658822,3
20,salinity,2015-02-05,15,48,4,1263,ASW,15,36,1,8366.86,19.74,1,4,9.02967184817006,3
21,salinity,2015-02-05,15,48,4,331,ASW,15,0,2,7748.02,16.4,2,4,8.95307369271594,3
22,salinity,2015-02-05,15,48,4,332,ASW,15,0,2,4136.19,16.4,2,4,8.32355747017073,3
23,salinity,2015-02-05,15,48,4,333,ASW,15,0,2,7419.45,16.4,2,4,8.90964735643893,3
24,salinity,2015-02-05,15,48,4,1263,ASW,15,0,2,9028.43,16.4,2,4,9.1063156304414,3
25,salinity,2015-02-05,15,48,4,331,ASW,15,2,2,10672.08,17.19,2,4,9.27377422068778,3
26,salinity,2015-02-05,15,48,4,332,ASW,15,2,2,7650.93,17.19,2,4,8.94033317456432,3
27,salinity,2015-02-05,15,48,4,333,ASW,15,2,2,13249.93,17.19,2,4,9.49044934072996,3
28,salinity,2015-02-05,15,48,4,1263,ASW,15,2,2,13046.85,17.19,2,4,9.47498357614836,3
29,salinity,2015-02-05,15,48,4,331,ASW,15,12,2,18059.35,17.42,2,4,9.80045377237312,3
30,salinity,2015-02-05,15,48,4,332,ASW,15,12,2,15173.32,17.42,2,4,9.62614517406975,3
31,salinity,2015-02-05,15,48,4,333,ASW,15,12,2,20869.25,17.42,2,4,9.94519699315958,3
32,salinity,2015-02-05,15,48,4,1263,ASW,15,12,2,8920.82,17.42,2,4,9.09418850524014,3
33,salinity,2015-02-05,15,48,4,331,ASW,15,24,2,10271.3,18.92,2,4,9.23526515273539,3
34,salinity,2015-02-05,15,48,4,332,ASW,15,24,2,16844.05,18.92,2,4,9.7306288810804,3
35,salinity,2015-02-05,15,48,4,333,ASW,15,24,2,15147.61,18.92,2,4,9.6243482200861,3
36,salinity,2015-02-05,15,48,4,1263,ASW,15,24,2,13561.2,18.92,2,4,9.51357192224595,3
37,salinity,2015-02-05,15,48,4,331,ASW,15,36,2,3741.63,19.74,2,4,8.22198688276224,3
38,salinity,2015-02-05,15,48,4,332,ASW,15,36,2,3232.1,19.74,2,4,8.07476114848731,3
39,salinity,2015-02-05,15,48,4,333,ASW,15,36,2,4777,19.74,2,4,8.46742715123466,3
40,salinity,2015-02-05,15,48,4,1263,ASW,15,36,2,5060.62,19.74,2,4,8.52533594899866,3
41,salinity,2015-02-05,15,48,4,331,ASW,15,0,3,7652.98,16.4,3,4,8.94070513795903,3
42,salinity,2015-02-05,15,48,4,332,ASW,15,0,3,3802.39,16.4,3,4,8.23906269045569,3
43,salinity,2015-02-05,15,48,4,333,ASW,15,0,3,9494.92,16.4,3,4,9.1567834649179,3
44,salinity,2015-02-05,15,48,4,1263,ASW,15,0,3,8462.53,16.4,3,4,9.04146362727693,3
45,salinity,2015-02-05,15,48,4,331,ASW,15,2,3,11561.55,17.19,3,4,9.35395228499865,3
46,salinity,2015-02-05,15,48,4,332,ASW,15,2,3,8385.24,17.19,3,4,9.03217616143026,3
47,salinity,2015-02-05,15,48,4,333,ASW,15,2,3,13344.72,17.19,3,4,9.49758709967919,3
48,salinity,2015-02-05,15,48,4,1263,ASW,15,2,3,13939.13,17.19,3,4,9.54122129199371,3
49,salinity,2015-02-05,15,48,4,331,ASW,15,12,3,17917.27,17.42,3,4,9.79254761190547,3
50,salinity,2015-02-05,15,48,4,332,ASW,15,12,3,17749.76,17.42,3,4,9.78314537005513,3
51,salinity,2015-02-05,15,48,4,333,ASW,15,12,3,20012.43,17.42,3,4,9.90323802140582,3
52,salinity,2015-02-05,15,48,4,1263,ASW,15,12,3,8850.59,17.42,3,4,9.08626923256921,3
53,salinity,2015-02-05,15,48,4,331,ASW,15,24,3,10306.24,18.92,3,4,9.23866734786992,3
54,salinity,2015-02-05,15,48,4,332,ASW,15,24,3,17749.15,18.92,3,4,9.78302637134734,3
55,salinity,2015-02-05,15,48,4,333,ASW,15,24,3,15523.19,18.92,3,4,9.64887074883959,3
56,salinity,2015-02-05,15,48,4,1263,ASW,15,24,3,14678.23,18.92,3,4,9.5928309074844,3
57,salinity,2015-02-05,15,48,4,331,ASW,15,36,3,4032.77,19.74,3,4,8.29730184594294,3
58,salinity,2015-02-05,15,48,4,332,ASW,15,36,3,3649.49,19.74,3,4,8.1969190543638,3
59,salinity,2015-02-05,15,48,4,333,ASW,15,36,3,4909.94,19.74,3,4,8.49498848142805,3
60,salinity,2015-02-05,15,48,4,1263,ASW,15,36,3,7568.32,19.74,3,4,8.92911474508371,3
1,salinity,2015-02-06,16,72,4,331,ASW,15,0,1,13354.28,16.28,1,4,9.49837238319225,4
2,salinity,2015-02-06,16,72,4,332,ASW,15,0,1,2576.85,16.28,1,4,7.84798516893938,4
3,salinity,2015-02-06,16,72,4,333,ASW,15,0,1,15171.24,16.28,1,4,9.62608315009548,4
4,salinity,2015-02-06,16,72,4,1263,ASW,15,0,1,13204.04,16.28,1,4,9.48704440566388,4
5,salinity,2015-02-06,16,72,4,331,ASW,15,2,1,18873.26,17.38,1,4,9.84458008057365,4
6,salinity,2015-02-06,16,72,4,332,ASW,15,2,1,10752.08,17.38,1,4,9.28123676395126,4
7,salinity,2015-02-06,16,72,4,333,ASW,15,2,1,23182.84,17.38,1,4,10.0504176551973,4
8,salinity,2015-02-06,16,72,4,1263,ASW,15,2,1,20715.91,17.38,1,4,9.93781796223906,4
9,salinity,2015-02-06,16,72,4,331,ASW,15,12,1,31236,16.65,1,4,10.3487933738655,4
10,salinity,2015-02-06,16,72,4,332,ASW,15,12,1,24820.73,16.65,1,4,10.1187634347508,4
11,salinity,2015-02-06,16,72,4,333,ASW,15,12,1,34218.69,16.65,1,4,10.4400405703946,4
12,salinity,2015-02-06,16,72,4,1263,ASW,15,12,1,17573.48,16.65,1,4,9.77319832697471,4
